ID	DOCULECT	CONCEPT	IPA
2890	ProtoAztecan	fish	mɨchɨm
2891	ClassicalNahuatl	foot	kxitl
2892	TetelcingoNahuatl	foot	ikxiː
2893	NorthPueblaNahuatl	foot	ikxi
2894	MecayapanNahuat	foot	ikxi
2895	PajapanNahuat	foot	ikxi
2896	JalupaNahuat	foot	ikxi
2897	Pipil	foot	kxi
2898	Pochutec	foot	no
2899	ProtoAztecan	foot	ɨkxɨ
2900	ClassicalNahuatl	full	teːntok
2901	TetelcingoNahuatl	full	tientiːka
2902	NorthPueblaNahuatl	full	tentok
2903	MecayapanNahuat	full	teːntoʔ
2904	PajapanNahuat	full	teːntok
2905	JalupaNahuat	full	neːtik
2906	Pipil	full	teːntuk
2907	ProtoAztecan	full	teːntok
2908	ClassicalNahuatl	give	maka
2909	TetelcingoNahuatl	give	maka
2910	NorthPueblaNahuatl	give	maka
2911	MecayapanNahuat	give	maka
2912	PajapanNahuat	give	maga
2913	JalupaNahuat	give	ma
2914	Pipil	give	maka
2915	Pochutec	give	meká
2916	ProtoAztecan	give	maka
2917	ClassicalNahuatl	good	kwalli
2918	TetelcingoNahuatl	good	kwaliː
2919	NorthPueblaNahuatl	good	kwali
2920	MecayapanNahuat	good	yeːkti
2921	PajapanNahuat	good	yekti
2922	JalupaNahuat	good	yekti
2923	Pipil	good	yeːk
2924	Pochutec	good	ulík_
2925	ProtoAztecan	good	yeːktlɨ
2926	ClassicalNahuatl	good	yektli
2927	ProtoAztecan	good	yeːktlɨ
2928	ClassicalNahuatl	green	xoxoktik
2929	TetelcingoNahuatl	green	xoxoktiːk
2930	NorthPueblaNahuatl	green	xoxoktik
2931	MecayapanNahuat	green	xoxoktiʔ
2932	PajapanNahuat	green	xoxoktik
2933	JalupaNahuat	green	xuxuík
2934	Pipil	green	xuxuwik
2935	Pochutec	green	xwi
2936	ClassicalNahuatl	hair	tzontli
2937	TetelcingoNahuatl	hair	tzontliː
2938	NorthPueblaNahuatl	hair	tzontli
2939	MecayapanNahuat	hair	tzonkal
2940	PajapanNahuat	hair	tzongal
2941	JalupaNahuat	hair	tzunti
2942	Pipil	hair	tzunkal
2943	Pochutec	hair	tzon
2944	ProtoAztecan	hair	tzom
2945	ClassicalNahuatl	hand	maː
2946	TetelcingoNahuatl	hand	mö
2947	NorthPueblaNahuatl	hand	man
2948	MecayapanNahuat	hand	mayiʔ
2949	PajapanNahuat	hand	maː
2950	JalupaNahuat	hand	maːn
2951	Pipil	hand	mey
2952	Pochutec	hand	maí
2953	ProtoAztecan	hand	mah
2954	ClassicalNahuatl	head	kwaːtl
2955	TetelcingoNahuatl	head	tzonteko
2956	NorthPueblaNahuatl	head	tzonteko
2957	MecayapanNahuat	head	tzontekon
2958	PajapanNahuat	head	tzontegon
2959	JalupaNahuat	head	tzuntekon
2960	Pipil	head	tzuntekumat
2961	Pochutec	head	kwaít
2962	ProtoAztecan	head	kwah
2963	ClassicalNahuatl	hear	kak
2964	TetelcingoNahuatl	hear	kakiː
2965	NorthPueblaNahuatl	hear	kaki
2966	MecayapanNahuat	hear	kaki
2967	PajapanNahuat	hear	gagi
2968	JalupaNahuat	hear	kai
2969	Pipil	hear	kaːki
2970	Pochutec	hear	kekí
2971	ProtoAztecan	hear	kaki
2972	ClassicalNahuatl	heart	yoːlli
2973	TetelcingoNahuatl	heart	yulohtliː
2974	NorthPueblaNahuatl	heart	yolo
2975	MecayapanNahuat	heart	yaːlmah_
2976	PajapanNahuat	heart	alma_
2977	JalupaNahuat	heart	yuhlu
2978	Pipil	heart	yul
2979	Pochutec	heart	n
2980	ProtoAztecan	heart	yoːl
2981	ClassicalNahuatl	horn	kwaːkwawtl
2982	NorthPueblaNahuatl	horn	kwakow
2983	MecayapanNahuat	horn	kwaːkwa
2984	PajapanNahuat	horn	baːbaː
2985	JalupaNahuat	horn	kokoit
2986	Pipil	horn	kachoh_
2987	ClassicalNahuatl	kill	mikiːtiaː
2988	TetelcingoNahuatl	kill	miːktiːa
2989	NorthPueblaNahuatl	kill	miktia
2990	MecayapanNahuat	kill	miktia
2991	PajapanNahuat	kill	miktia
2992	JalupaNahuat	kill	mikti
2993	Pipil	kill	miktia
2994	Pochutec	kill	moktí
2995	ProtoAztecan	kill	mɨktɨha
2996	ClassicalNahuatl	knee	tlankwai
2997	TetelcingoNahuatl	knee	tlankwate
2998	NorthPueblaNahuatl	knee	tlankwa
2999	MecayapanNahuat	knee	tankwaːʔ
3000	PajapanNahuat	knee	tamba
3001	JalupaNahuat	knee	tambwan
3002	Pipil	knee	tewahka
3003	ProtoAztecan	knee	tlankwah
3004	ClassicalNahuatl	know	mat
3005	TetelcingoNahuatl	know	matiː
3006	NorthPueblaNahuatl	know	mati
3007	MecayapanNahuat	know	mati
3008	PajapanNahuat	know	mati
3009	JalupaNahuat	know	ma
3010	Pipil	know	mati
3011	Pochutec	know	metí
3012	ProtoAztecan	know	mati
3013	ClassicalNahuatl	leaf	iswatl
3014	TetelcingoNahuatl	leaf	xiːbiːtl
3015	NorthPueblaNahuatl	leaf	xiwitl
3016	MecayapanNahuat	leaf	iswaʔ
3017	PajapanNahuat	leaf	iswat
3018	JalupaNahuat	leaf	iswat
3019	Pipil	leaf	iswat
3020	Pochutec	leaf	xut
3021	ProtoAztecan	leaf	ɨswatl
3022	ClassicalNahuatl	lie	moteːka
3023	TetelcingoNahuatl	lie	motieka
3024	NorthPueblaNahuatl	lie	moteka
3025	MecayapanNahuat	lie	moteːca
3026	PajapanNahuat	lie	motega
3027	JalupaNahuat	lie	murekak_
3028	Pipil	lie	muteːka
3029	Pochutec	lie	teké
3030	ProtoAztecan	lie	moteːka
3031	ClassicalNahuatl	liver	eːlli
3032	NorthPueblaNahuatl	liver	yeltlapach
3033	MecayapanNahuat	liver	yoːl
3034	Pipil	liver	eltapach
3035	ClassicalNahuatl	long	weːiyak
3036	TetelcingoNahuatl	long	beyak
3037	NorthPueblaNahuatl	long	weyak
3038	MecayapanNahuat	long	weːyaktiʔ
3039	PajapanNahuat	long	weːyak
3040	JalupaNahuat	long	weyak
3041	Pipil	long	weyak
3042	ProtoAztecan	long	weheyak
3043	ClassicalNahuatl	louse	atemitl
3044	TetelcingoNahuatl	louse	atiːmiːtl
3045	NorthPueblaNahuatl	louse	pioho_
3046	MecayapanNahuat	louse	atimiʔ
3047	PajapanNahuat	louse	aːtin
3048	JalupaNahuat	louse	aːtin
3049	Pipil	louse	atimet
3050	Pochutec	louse	atómt
3051	ProtoAztecan	louse	atɨmɨtl
3052	ClassicalNahuatl	man	taːkatl
3053	TetelcingoNahuatl	man	umbre_
3054	NorthPueblaNahuatl	man	tlakatl
3055	MecayapanNahuat	man	taːgaʔ
3056	PajapanNahuat	man	taːgat
3057	JalupaNahuat	man	taːkat
3058	Pipil	man	taːkat
3059	Pochutec	man	okóxt
3060	ProtoAztecan	man	tlaːkatl
3061	ClassicalNahuatl	many	miakiːn
3062	TetelcingoNahuatl	many	meyak
3063	NorthPueblaNahuatl	many	miak
3064	MecayapanNahuat	many	miaʔ_
3065	PajapanNahuat	many	miak_
3066	JalupaNahuat	many	miakpa_
3067	Pipil	many	miyak_
3068	Pochutec	many	asók_
3069	ProtoAztecan	many	mɨyak
3070	ClassicalNahuatl	meat	nakatl
3071	TetelcingoNahuatl	meat	nakatl
3072	NorthPueblaNahuatl	meat	nakatl
3073	MecayapanNahuat	meat	nakaʔ
3074	PajapanNahuat	meat	nagat
3075	JalupaNahuat	meat	nakat
3076	Pipil	meat	nakat
3077	Pochutec	meat	nekét_
3078	ProtoAztecan	meat	nakatl
3079	ClassicalNahuatl	moon	meːtztli
3080	TetelcingoNahuatl	moon	mietztliː
3081	NorthPueblaNahuatl	moon	metztli
3082	MecayapanNahuat	moon	meːtzti
3083	PajapanNahuat	moon	meːsti
3084	JalupaNahuat	moon	meːtzti
3085	Pipil	moon	meːtzti
3086	Pochutec	moon	mest
3087	ProtoAztecan	moon	meːtztlɨ
3088	ClassicalNahuatl	mountain	tepeːtl
3089	TetelcingoNahuatl	mountain	tepietl
3090	NorthPueblaNahuatl	mountain	tepetl
3091	MecayapanNahuat	mountain	tepeːʔ
3092	PajapanNahuat	mountain	tepeːt
3093	Pipil	mountain	tepeːt
3094	ProtoAztecan	mountain	tɨpeːtl
3095	ClassicalNahuatl	mouth	kamtl
3096	TetelcingoNahuatl	mouth	kamak
3097	NorthPueblaNahuatl	mouth	kamak
3098	MecayapanNahuat	mouth	teːn
3099	PajapanNahuat	mouth	teːn
3100	JalupaNahuat	mouth	teːn
3101	Pipil	mouth	teːn
3102	Pochutec	mouth	ten
3103	ProtoAztecan	mouth	teːntlɨ
3104	ClassicalNahuatl	name	toːkaːtl
3105	TetelcingoNahuatl	name	tukö
3106	NorthPueblaNahuatl	name	tokahtli
3107	MecayapanNahuat	name	toːkaːʔ
3108	PajapanNahuat	name	toga
3109	JalupaNahuat	name	tuwan
3110	Pipil	name	tuːkey
3111	Pochutec	name	kul
3112	ProtoAztecan	name	toːkaːhɨtl
3113	ClassicalNahuatl	neck	kechtli
3114	TetelcingoNahuatl	neck	kechkochtla
3115	NorthPueblaNahuatl	neck	kech
3116	MecayapanNahuat	neck	kech
3117	PajapanNahuat	neck	geːch
3118	JalupaNahuat	neck	kech
3119	Pipil	neck	kechkuːyu
3120	Pochutec	neck	koxt_
3121	ProtoAztecan	neck	kəchtlɨ
3122	ClassicalNahuatl	new	yankwik
3123	TetelcingoNahuatl	new	yankwiːk
3124	NorthPueblaNahuatl	new	yankwik
3125	MecayapanNahuat	new	yamkwiʔ
3126	PajapanNahuat	new	yambik
3127	JalupaNahuat	new	yambwik
3128	Pipil	new	yankwik
3129	ProtoAztecan	new	yankwik
3130	ClassicalNahuatl	night	yowalli
3131	TetelcingoNahuatl	night	yowaliː
3132	NorthPueblaNahuatl	night	yowali
3133	MecayapanNahuat	night	yowal
3134	PajapanNahuat	night	tayoá
3135	JalupaNahuat	night	tayuwak
3136	Pipil	night	tayuwa
3137	Pochutec	night	owél
3138	ProtoAztecan	night	yowallɨ
3139	ClassicalNahuatl	nose	yaktl
3140	TetelcingoNahuatl	nose	yekatzol
3141	NorthPueblaNahuatl	nose	yekak
3142	MecayapanNahuat	nose	yakti
3143	PajapanNahuat	nose	yagat
3144	JalupaNahuat	nose	yak
3145	Pipil	nose	yak
3146	Pochutec	nose	yekét
3147	ProtoAztecan	nose	yakatl
3148	ClassicalNahuatl	not	aʔmoː
3149	TetelcingoNahuatl	not	amo
3150	NorthPueblaNahuatl	not	ahmo
3151	MecayapanNahuat	not	ayaːʔ
3152	PajapanNahuat	not	amó
3153	JalupaNahuat	not	te
3154	Pipil	not	teː_tesu
3155	Pochutec	not	as
3156	ClassicalNahuatl	one	seː_
3157	TetelcingoNahuatl	one	sie
3158	NorthPueblaNahuatl	one	seya
3159	MecayapanNahuat	one	seː
3160	PajapanNahuat	one	se
3161	JalupaNahuat	one	se
3162	Pipil	one	seː
3163	Pochutec	one	se
3164	ProtoAztecan	one	seː
3165	ClassicalNahuatl	person	tlaːkatl
3166	TetelcingoNahuatl	person	hiente_
3167	MecayapanNahuat	person	hente_
3168	PajapanNahuat	person	kristianoh_
3169	JalupaNahuat	person	yohomeh
3170	Pipil	person	kristanuh_
3171	ClassicalNahuatl	rain	kiyawtl
3172	TetelcingoNahuatl	rain	kiːyabiːtl
3173	NorthPueblaNahuatl	rain	kiyawitl
3174	MecayapanNahuat	rain	kiahuaːʔ
3175	PajapanNahuat	rain	aːtzonat
3176	JalupaNahuat	rain	chimaːt
3177	Pipil	rain	aːt
3178	Pochutec	rain	yekt
3179	ClassicalNahuatl	red	chiːchiːltik_
3180	TetelcingoNahuatl	red	chichiltiːk
3181	NorthPueblaNahuatl	red	chichiltik
3182	MecayapanNahuat	red	chiːltiʔ
3183	PajapanNahuat	red	tatawik_
3184	JalupaNahuat	red	traik
3185	Pipil	red	chiːltik
3186	ProtoAztecan	red	chiːltɨk_?
3187	ClassicalNahuatl	road	oʔtli
3188	TetelcingoNahuatl	road	ohtliː
3189	NorthPueblaNahuatl	road	ohtli
3190	MecayapanNahuat	road	ohti
3191	PajapanNahuat	road	ohti
3192	JalupaNahuat	road	uhti
3193	Pipil	road	uhti
3194	Pochutec	road	ot’kán
3195	ProtoAztecan	road	ohtlɨ
3196	ClassicalNahuatl	root	nelwatl
3197	TetelcingoNahuatl	root	nelwayutl
3198	NorthPueblaNahuatl	root	nelwatl
3199	MecayapanNahuat	root	nelwaʔ
3200	PajapanNahuat	root	batakson
3201	JalupaNahuat	root	talwat
3202	Pipil	root	nelwat
3203	ProtoAztecan	root	nelwatl_?
3204	ClassicalNahuatl	round	yawaltik_
3205	TetelcingoNahuatl	round	yewaltiːk
3206	NorthPueblaNahuatl	round	yewaltik
3207	MecayapanNahuat	round	yawaltiʔ_
3208	PajapanNahuat	round	monso_
3209	JalupaNahuat	round	tulutztik
3210	Pipil	round	yawalnah_
3211	ProtoAztecan	round	yawaltɨk_?
3212	ClassicalNahuatl	sand	xaːlli
3213	TetelcingoNahuatl	sand	xöliː
3214	NorthPueblaNahuatl	sand	xali
3215	MecayapanNahuat	sand	xaːhli
3216	PajapanNahuat	sand	xaːhli
3217	JalupaNahuat	sand	xaːhli
3218	Pipil	sand	aːxaːl
3219	ProtoAztecan	sand	xaːllɨ
3220	ClassicalNahuatl	say	ʔtoaː_
3221	TetelcingoNahuatl	say	htoa
3222	NorthPueblaNahuatl	say	ihtoa
3223	MecayapanNahuat	say	kihtoa
3224	PajapanNahuat	say	ihtoa
3225	JalupaNahuat	say	ihli
3226	Pipil	say	ilwia
3227	Pochutec	say	ití_
3228	ClassicalNahuatl	see	tta
3229	TetelcingoNahuatl	see	hta
3230	NorthPueblaNahuatl	see	ita
3231	MecayapanNahuat	see	ita
3232	PajapanNahuat	see	ita
3233	JalupaNahuat	see	ira
3234	Pipil	see	ita
3235	Pochutec	see	itá
3236	ProtoAztecan	see	ɨhta
3237	ClassicalNahuatl	seed	achtli
3238	TetelcingoNahuatl	seed	xiːnöchtliː
3239	NorthPueblaNahuatl	seed	achtli
3240	MecayapanNahuat	seed	yoːl
3241	PajapanNahuat	seed	yoːl
3242	JalupaNahuat	seed	yuhlu
3243	Pipil	seed	iːx
3244	Pochutec	seed	axt_
3245	ProtoAztecan	seed	aːchtlɨ
3246	ClassicalNahuatl	sit	motlaːliaː
3247	TetelcingoNahuatl	sit	motlöliːa
3248	NorthPueblaNahuatl	sit	motlalia
3249	MecayapanNahuat	sit	motaːliá
3250	PajapanNahuat	sit	motaːli
3251	JalupaNahuat	sit	muralihtuk_
3252	Pipil	sit	mutaːlia
3253	Pochutec	sit	metzá
3254	ProtoAztecan	sit	motlalɨha
3255	ClassicalNahuatl	skin	eːwatl
3256	TetelcingoNahuatl	skin	yewayo
3257	NorthPueblaNahuatl	skin	yewayo
3258	MecayapanNahuat	skin	kahloːʔ
3259	PajapanNahuat	skin	betax
3260	JalupaNahuat	skin	bwéraxti
3261	Pipil	skin	eːwayu
3262	Pochutec	skin	kwetéxt
3263	ProtoAztecan	skin	eːwatl
3264	ClassicalNahuatl	sleep	koch
3265	TetelcingoNahuatl	sleep	kochiː
3266	NorthPueblaNahuatl	sleep	kochi
3267	MecayapanNahuat	sleep	kochi
3268	PajapanNahuat	sleep	gochi
3269	JalupaNahuat	sleep	kuchi
3270	Pipil	sleep	kuchi
3271	Pochutec	sleep	kochí
3272	ProtoAztecan	sleep	kochɨ
3273	ClassicalNahuatl	smoke	poːktli
3274	TetelcingoNahuatl	smoke	puktliː
3275	NorthPueblaNahuatl	smoke	poktli
3276	MecayapanNahuat	smoke	poːkti
3277	PajapanNahuat	smoke	poːkti
3278	JalupaNahuat	smoke	puːkti
3279	Pipil	smoke	pukti
3280	Pochutec	smoke	apotókt
3281	ProtoAztecan	smoke	poːktlɨ_?
3282	ClassicalNahuatl	stand	moketza
3283	TetelcingoNahuatl	stand	moketza
3284	NorthPueblaNahuatl	stand	motelketza
3285	MecayapanNahuat	stand	moketza
3286	PajapanNahuat	stand	mogetza
3287	JalupaNahuat	stand	ihkatuk_
3288	Pipil	stand	muketza
3289	Pochutec	stand	xmoktzé_
3290	ProtoAztecan	stand	kɨtza
3291	ClassicalNahuatl	star	siːtlalin
3292	TetelcingoNahuatl	star	sitlaliː
3293	NorthPueblaNahuatl	star	sitlali
3294	MecayapanNahuat	star	siːtalin
3295	PajapanNahuat	star	lusero_
3296	JalupaNahuat	star	siːtal
3297	Pipil	star	siːtal
3298	ProtoAztecan	star	sitlalɨm
3299	ClassicalNahuatl	stone	tetl
3300	TetelcingoNahuatl	stone	tietetu
3301	NorthPueblaNahuatl	stone	tetl
3302	MecayapanNahuat	stone	teʔti
3303	PajapanNahuat	stone	tet
3304	JalupaNahuat	stone	xaːltet
3305	Pipil	stone	tet
3306	Pochutec	stone	tot
3307	ProtoAztecan	stone	tətl
3308	ClassicalNahuatl	sun	toːnatiw
3309	TetelcingoNahuatl	sun	tunaliː
3310	NorthPueblaNahuatl	sun	tonaltzintli
3311	MecayapanNahuat	sun	totahtziːn_
3312	PajapanNahuat	sun	toːnati
3313	JalupaNahuat	sun	rontin
3314	Pipil	sun	tuːnal
3315	Pochutec	sun	tunél
3316	ClassicalNahuatl	swim	aːwilaːn
3317	TetelcingoNahuatl	swim	möbiːlöna
3318	NorthPueblaNahuatl	swim	maltiya
3319	MecayapanNahuat	swim	aːpataːni_
3320	PajapanNahuat	swim	aːhkia
3321	ClassicalNahuatl	tail	kwitlapilli
3322	TetelcingoNahuatl	tail	kwiːtlapiːl
3323	NorthPueblaNahuatl	tail	kwitlapil
3324	MecayapanNahuat	tail	kwitapiːl
3325	PajapanNahuat	tail	bitapil
3326	JalupaNahuat	tail	bwirapil
3327	Pipil	tail	kwitlapil
3328	ProtoAztecan	tail	kwitlapɨl
3329	ClassicalNahuatl	that	inoːn
3330	TetelcingoNahuatl	that	iːnu
3331	NorthPueblaNahuatl	that	inon
3332	MecayapanNahuat	that	ineːpa
3333	PajapanNahuat	that	hoːn
3334	JalupaNahuat	that	huːni
3335	Pipil	that	uni
3336	Pochutec	that	namél
3337	ProtoAztecan	that	oːn_?
3338	ClassicalNahuatl	this	iniːn
3339	TetelcingoNahuatl	this	ini
3340	NorthPueblaNahuatl	this	inin
3341	MecayapanNahuat	this	iniːn
3342	PajapanNahuat	this	hiːn
3343	JalupaNahuat	this	hiːni
3344	Pipil	this	ini
3345	Pochutec	this	iná
3346	ProtoAztecan	this	in_?
3347	ClassicalNahuatl	thou	teʔwaːtl
3348	TetelcingoNahuatl	thou	taha
3349	NorthPueblaNahuatl	thou	tehwa
3350	MecayapanNahuat	thou	teh
3351	PajapanNahuat	thou	teha
3352	JalupaNahuat	thou	tehe
3353	Pipil	thou	ta
3354	Pochutec	thou	mwen
3355	ProtoAztecan	thou	təha
3356	ClassicalNahuatl	tongue	nenepilli
3357	TetelcingoNahuatl	tongue	nenepiːl
3358	NorthPueblaNahuatl	tongue	nenepil
3359	MecayapanNahuat	tongue	lenwa_
3360	PajapanNahuat	tongue	nenepil
3361	JalupaNahuat	tongue	neːnepil
3362	Pipil	tongue	nenepil
3363	Pochutec	tongue	nenepíl
3364	ProtoAztecan	tongue	nɨnɨpɨl
3365	ClassicalNahuatl	tooth	tlantli
3366	TetelcingoNahuatl	tooth	tlankoch
3367	NorthPueblaNahuatl	tooth	tlan
3368	MecayapanNahuat	tooth	tanti
3369	PajapanNahuat	tooth	tan
3370	JalupaNahuat	tooth	taːn
3371	Pipil	tooth	tan
3372	ProtoAztecan	tooth	tlan
3373	ClassicalNahuatl	tree	kwawtl
3374	TetelcingoNahuatl	tree	kwabiːtl
3375	NorthPueblaNahuatl	tree	kowitl
3376	MecayapanNahuat	tree	kwawiʔ
3377	PajapanNahuat	tree	bawit
3378	JalupaNahuat	tree	koit
3379	Pipil	tree	kwawit
3380	Pochutec	tree	kwagút
3381	ProtoAztecan	tree	kwawɨtl
3382	ClassicalNahuatl	two	oːme
3383	TetelcingoNahuatl	two	ume
3384	NorthPueblaNahuatl	two	ome
3385	MecayapanNahuat	two	oːme
3386	PajapanNahuat	two	oːme
3387	JalupaNahuat	two	uːme
3388	Pipil	two	uːme
3389	Pochutec	two	omém
3390	ProtoAztecan	two	oːmə
3391	ClassicalNahuatl	walk	neʔnemi
3392	TetelcingoNahuatl	walk	nehnemiː
3393	NorthPueblaNahuatl	walk	nehnemi
3394	MecayapanNahuat	walk	nehnemi
3395	PajapanNahuat	walk	nehnemi
3396	JalupaNahuat	walk	nehnemi
3397	Pipil	walk	nehnemi
3398	Pochutec	walk	uí
3399	ProtoAztecan	walk	nɨhnɨmi
3400	ClassicalNahuatl	warm	totoːnki_
3401	TetelcingoNahuatl	warm	totunkiː_
3402	NorthPueblaNahuatl	warm	totonki_
3403	MecayapanNahuat	warm	totoːniʔ_
3404	PajapanNahuat	warm	totoːnik_
3405	JalupaNahuat	warm	truːnik_
3406	Pipil	warm	tutuːnik_
3407	Pochutec	warm	tuní_
3408	ProtoAztecan	warm	totoːnɨk_?
3409	ClassicalNahuatl	water	aːtl
3410	TetelcingoNahuatl	water	ötzintli_
3411	NorthPueblaNahuatl	water	atl
3412	MecayapanNahuat	water	aːʔti
3413	PajapanNahuat	water	aːt
3414	JalupaNahuat	water	maːt
3415	Pipil	water	aːt
3416	Pochutec	water	at
3417	ProtoAztecan	water	aːtl
3418	ClassicalNahuatl	we	teʔwaːn
3419	TetelcingoNahuatl	we	tehwa
3420	NorthPueblaNahuatl	we	tehwan
3421	MecayapanNahuat	we	tehameh_
3422	PajapanNahuat	we	tehameh
3423	JalupaNahuat	we	tohomen
3424	Pipil	we	tehemet
3425	Pochutec	we	twén
3426	ProtoAztecan	we	təhamɨt
3427	ClassicalNahuatl	what	tle
3428	TetelcingoNahuatl	what	tliniːnu
3429	NorthPueblaNahuatl	what	tlen
3430	MecayapanNahuat	what	teː
3431	PajapanNahuat	what	teː
3432	JalupaNahuat	what	tai
3433	Pipil	what	taː
3434	Pochutec	what	te
3435	ProtoAztecan	what	tla
3436	ClassicalNahuatl	white	istaːk
3437	TetelcingoNahuatl	white	chipːpöwak
3438	NorthPueblaNahuatl	white	istak
3439	MecayapanNahuat	white	istaːʔ
3440	PajapanNahuat	white	istaːk
3441	JalupaNahuat	white	istaːk
3442	Pipil	white	istak
3443	Pochutec	white	chupék_
3444	ProtoAztecan	white	istaːkɨ_?
3445	ClassicalNahuatl	who	aːk
3446	TetelcingoNahuatl	who	ökiːnu
3447	NorthPueblaNahuatl	who	akin
3448	MecayapanNahuat	who	aːʔ
3449	PajapanNahuat	who	aːk
3450	JalupaNahuat	who	aik
3451	Pipil	who	kaː
3452	Pochutec	who	ak
3453	ProtoAztecan	who	aːk
3454	ClassicalNahuatl	woman	siwaːtl
3455	TetelcingoNahuatl	woman	sowatl
3456	NorthPueblaNahuatl	woman	siwatl
3457	MecayapanNahuat	woman	siwaːʔ
3458	PajapanNahuat	woman	soáːt
3459	JalupaNahuat	woman	suwat
3460	Pipil	woman	siwaːt
3461	Pochutec	woman	g’last
3462	ProtoAztecan	woman	si
3463	ClassicalNahuatl	yellow	kostik
3464	TetelcingoNahuatl	yellow	kostiːk
3465	NorthPueblaNahuatl	yellow	kostik
3466	MecayapanNahuat	yellow	kostiʔ
3467	PajapanNahuat	yellow	gostik
3468	JalupaNahuat	yellow	yuksik
3469	Pipil	yellow	tultik
3470	ProtoAztecan	yellow	kostɨk_?
