ID	DOCULECT	CONCEPT	IPA
3285	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	rain	xobʼ
3286	TZUTUJIL_SAN_JUAN_LA_LAGUNA	rain	xabʼ
3287	POQOMCHI_WESTERN	rain	xabʼ
3288	POCOMAM_EASTERN	rain	xamʼ
3289	USPANTEKO	rain	xabʼ
3290	EASTERN_KEKCHI_CAHABON	rain	habʼ
3291	ZINACANTAN_TZOTZIL	rain	voʔ
3292	TZELTAL_BACHAJON	rain	haʔal
3293	CHOL_TUMBALA	rain	haʔal
3294	CHONTAL_TABASCO	rain	haʔ
3295	CHORTI	rain	hahar
3296	ITZAJ	rain	haʔ
3297	MOPAN	rain	xaʔ
3298	MAYA_YUCATAN	rain	t͡ʃak
3299	HUASTEC	stone	tʼuhub
3300	CHICOMUCELTEC	stone	tuhu
3301	TOJOLABAL	stone	ton
3302	CHUJ	stone	kʼeʔen
3303	MOCHO	stone	toŋ
3304	JACALTEC	stone	t͡ʃʼen
3305	QANJOBAL_SANTA_EULALIA	stone	t͡ʃʼen
3306	ACATECO_SAN_MIGUEL_ACATAN	stone	t͡ʃʼen
3307	IXIL_CHAJUL	stone	siwan
3308	AGUACATEC	stone	kʼub
3309	TECO_TECTITAN	stone	abʼx
3310	MAM_NORTHERN	stone	ʃaq
3311	SIPAKAPENSE	stone	abʼax
3312	SACAPULTECO_SACAPULAS_CENTRO	stone	abʼax
3313	CENTRAL_QUICHE	stone	abʼəx
3314	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	stone	abʼax
3315	TZUTUJIL_SAN_JUAN_LA_LAGUNA	stone	abʼax
3316	POQOMCHI_WESTERN	stone	abʼax
3317	POCOMAM_EASTERN	stone	awʼox
3318	USPANTEKO	stone	abʼax
3319	EASTERN_KEKCHI_CAHABON	stone	pek
3320	ZINACANTAN_TZOTZIL	stone	ton
3321	TZELTAL_BACHAJON	stone	ton
3322	CHOL_TUMBALA	stone	tun
3323	CHONTAL_TABASCO	stone	hitun
3324	CHORTI	stone	tun
3325	ITZAJ	stone	t͡ʃʼintunit͡ʃ
3326	MOPAN	stone	tunit͡ʃ
3327	MAYA_YUCATAN	stone	tunit͡ʃ
3328	LACANDON	stone	tunit͡ʃ
3329	HUASTEC	sand	kiθib
3330	CHICOMUCELTEC	sand	kisiw
3331	TOJOLABAL	sand	xixkabʼ
3332	CHUJ	sand	pok
3333	MOCHO	sand	puquq
3334	QANJOBAL_SANTA_EULALIA	sand	poq
3335	ACATECO_SAN_MIGUEL_ACATAN	sand	kʼa_t͡ʃen
3336	IXIL_CHAJUL	sand	poq
3337	AGUACATEC	sand	t͡samlikʼ
3338	TECO_TECTITAN	sand	kuq
3339	MAM_NORTHERN	sand	poqlax
3340	SIPAKAPENSE	sand	sanjabʼ
3341	SACAPULTECO_SACAPULAS_CENTRO	sand	sanebʼ
3342	CENTRAL_QUICHE	sand	suniəbʼ
3343	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sand	sanajil
3344	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sand	sanajiʔ
3345	POQOMCHI_WESTERN	sand	sanibʼ
3346	POCOMAM_EASTERN	sand	sanimʼ
3347	USPANTEKO	sand	sanebʼ
3348	EASTERN_KEKCHI_CAHABON	sand	samahiʔ
3349	ZINACANTAN_TZOTZIL	sand	jiʔ
3350	TZELTAL_BACHAJON	sand	hiʔ
3351	CHOL_TUMBALA	sand	hiʔ
3352	CHONTAL_TABASCO	sand	hiʔ
3353	CHORTI	sand	hiʔ
3354	ITZAJ	sand	saʔam
3355	MOPAN	sand	t͡ʃʼit͡ʃʼ
3356	MAYA_YUCATAN	sand	saʔan
3357	LACANDON	sand	sam
3358	HUASTEC	earth	anam
3359	CHICOMUCELTEC	earth	anam
3360	TOJOLABAL	earth	luʔum
3361	CHUJ	earth	luʔum
3362	MOCHO	earth	qʼat͡ʃ
3363	JACALTEC	earth	t͡ʃʼot͡ʃʼ
3364	QANJOBAL_SANTA_EULALIA	earth	cʼocʼ
3365	ACATECO_SAN_MIGUEL_ACATAN	earth	cʼocʼ
3366	IXIL_CHAJUL	earth	cʼawaʔ
3367	AGUACATEC	earth	t͡ʃʼot͡ʃʼ
3368	TECO_TECTITAN	earth	cʼocʼ
3369	MAM_NORTHERN	earth	t͡ʃʼot͡ʃʼ
3370	SIPAKAPENSE	earth	ulew
3371	SACAPULTECO_SACAPULAS_CENTRO	earth	ulew
3372	CENTRAL_QUICHE	earth	ulew
3373	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	earth	ulew
3374	TZUTUJIL_SAN_JUAN_LA_LAGUNA	earth	ulew
3375	POQOMCHI_WESTERN	earth	akʼal
3376	POCOMAM_EASTERN	earth	akʼal
3377	USPANTEKO	earth	ulew
3378	EASTERN_KEKCHI_CAHABON	earth	t͡ʃʼot͡ʃʼ
3379	TZELTAL_BACHAJON	earth	lum
3380	CHOL_TUMBALA	earth	lumal
3381	CHORTI	earth	rum
3382	ITZAJ	earth	luʔum
3383	MOPAN	earth	luʔum
3384	MAYA_YUCATAN	earth	luʔum
3385	LACANDON	earth	rum
3386	HUASTEC	cloud	tokow
3387	CHICOMUCELTEC	cloud	sijal
3388	TOJOLABAL	cloud	ason
3389	CHUJ	cloud	asun
3390	JACALTEC	cloud	mojan
3391	QANJOBAL_SANTA_EULALIA	cloud	asun
3392	ACATECO_SAN_MIGUEL_ACATAN	cloud	asun
3393	IXIL_CHAJUL	cloud	sut͡sʼ
3394	AGUACATEC	cloud	sbaqʼ
3395	TECO_TECTITAN	cloud	mux
3396	MAM_NORTHERN	cloud	mux
3397	SIPAKAPENSE	cloud	mut͡sʼ
3398	SACAPULTECO_SACAPULAS_CENTRO	cloud	sut͡sʼ
3399	CENTRAL_QUICHE	cloud	sut͡sʼ
3400	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	cloud	sut͡sʼ
3401	TZUTUJIL_SAN_JUAN_LA_LAGUNA	cloud	sut͡sʼ
3402	POQOMCHI_WESTERN	cloud	sut͡sʼ
3403	POCOMAM_EASTERN	cloud	sut͡sʼ
3404	USPANTEKO	cloud	sut͡sʼ
3405	EASTERN_KEKCHI_CAHABON	cloud	t͡ʃoql
3406	ZINACANTAN_TZOTZIL	cloud	tok
3407	TZELTAL_BACHAJON	cloud	tokal
3408	CHOL_TUMBALA	cloud	tokal
3409	CHONTAL_TABASCO	cloud	bukla
3410	CHORTI	cloud	tokar
3411	ITZAJ	cloud	mujal
3412	MOPAN	cloud	mujal
3413	MAYA_YUCATAN	cloud	mujal
3414	LACANDON	cloud	mujar
3415	HUASTEC	smoke	paw
3416	CHICOMUCELTEC	smoke	pa
3417	TOJOLABAL	smoke	tabʼ
3418	CHUJ	smoke	tab
3419	MOCHO	smoke	ŋubʼ
3420	JACALTEC	smoke	ŋup
3421	QANJOBAL_SANTA_EULALIA	smoke	mubʼ
3422	ACATECO_SAN_MIGUEL_ACATAN	smoke	mukʼ
3423	IXIL_CHAJUL	smoke	sibʼ
3424	AGUACATEC	smoke	sib
3425	TECO_TECTITAN	smoke	sibʼ
3426	MAM_NORTHERN	smoke	sib
3427	SIPAKAPENSE	smoke	sibʼ
3428	SACAPULTECO_SACAPULAS_CENTRO	smoke	sebʼ
3429	CENTRAL_QUICHE	smoke	sibʼ
3430	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	smoke	sibʼ
3431	TZUTUJIL_SAN_JUAN_LA_LAGUNA	smoke	sibʼ
3432	POQOMCHI_WESTERN	smoke	sibʼ
3433	POCOMAM_EASTERN	smoke	simʼ
3434	USPANTEKO	smoke	sibʼ
3435	EASTERN_KEKCHI_CAHABON	smoke	sibʼ
3436	ZINACANTAN_TZOTZIL	smoke	t͡ʃʼail
3437	TZELTAL_BACHAJON	smoke	t͡ʃʼahil
3438	CHOL_TUMBALA	smoke	but͡sʼ
3439	CHONTAL_TABASCO	smoke	but͡sʼ
3440	CHORTI	smoke	but͡s
3441	ITZAJ	smoke	but͡sʼ
3442	MOPAN	smoke	but͡sʼ
3443	MAYA_YUCATAN	smoke	bʼut͡sʼ
3444	LACANDON	smoke	but͡ʃʼ
3445	HUASTEC	fire	kʼamal
3446	CHICOMUCELTEC	fire	siʔ
3447	TOJOLABAL	fire	kʼakʼ
3448	CHUJ	fire	kʼakʼ
3449	MOCHO	fire	qʼaqʼ
3450	JACALTEC	fire	qʼaʔ
3451	QANJOBAL_SANTA_EULALIA	fire	qʼaqʼ
3452	ACATECO_SAN_MIGUEL_ACATAN	fire	qʼaʔ
3453	IXIL_CHAJUL	fire	ʃamal
3454	AGUACATEC	fire	qʼaqʼ
3455	TECO_TECTITAN	fire	qʼaqʼ
3456	MAM_NORTHERN	fire	qʼaqʼ
3457	SIPAKAPENSE	fire	qʼaqʼ
3458	SACAPULTECO_SACAPULAS_CENTRO	fire	qʼaqʼ
3459	CENTRAL_QUICHE	fire	qʼaqʼ
3460	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	fire	qʼaqʼ
3461	TZUTUJIL_SAN_JUAN_LA_LAGUNA	fire	qʼaqʼ
3462	POQOMCHI_WESTERN	fire	qʼaqʼ
3463	POCOMAM_EASTERN	fire	qʼaqʼ
3464	USPANTEKO	fire	qʼaqʼ
3465	EASTERN_KEKCHI_CAHABON	fire	ʃam
3466	ZINACANTAN_TZOTZIL	fire	kʼokʼ
3467	TZELTAL_BACHAJON	fire	kʼakʼ
3468	CHOL_TUMBALA	fire	kʼak
3469	CHONTAL_TABASCO	fire	kʼakʼ
3470	CHORTI	fire	kʼak
3471	ITZAJ	fire	kʼakʼ
3472	MOPAN	fire	kʼakʼ
3473	MAYA_YUCATAN	fire	kʼakʼ
3474	LACANDON	fire	kʼakʼ
3475	HUASTEC	ashes	holtajʔ
3476	CHICOMUCELTEC	ashes	tajʔ
3477	TOJOLABAL	ashes	taʔan
3478	CHUJ	ashes	te_taʔaŋ
3479	MOCHO	ashes	loh
3480	JACALTEC	ashes	taŋ
3481	QANJOBAL_SANTA_EULALIA	ashes	tiqʼaqʼil_tan
3482	ACATECO_SAN_MIGUEL_ACATAN	ashes	stiqʼaʔil_tan
3483	IXIL_CHAJUL	ashes	t͡saʔ
3484	AGUACATEC	ashes	t͡sax
3485	TECO_TECTITAN	ashes	t͡sax
3486	MAM_NORTHERN	ashes	t͡sax
3487	SIPAKAPENSE	ashes	t͡ʃax
3488	SACAPULTECO_SACAPULAS_CENTRO	ashes	t͡ʃax
3489	CENTRAL_QUICHE	ashes	t͡ʃax
3490	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ashes	t͡ʃax
3491	TZUTUJIL_SAN_JUAN_LA_LAGUNA	ashes	t͡ʃax
3492	POQOMCHI_WESTERN	ashes	t͡ʃax
3493	POCOMAM_EASTERN	ashes	saʔ_t͡ʃax
3494	USPANTEKO	ashes	t͡ʃax
3495	EASTERN_KEKCHI_CAHABON	ashes	t͡ʃah
3496	ZINACANTAN_TZOTZIL	ashes	tan
3497	TZELTAL_BACHAJON	ashes	tan
3498	CHOL_TUMBALA	ashes	tənil_kʼak
3499	CHONTAL_TABASCO	ashes	t͡sʼitan
3500	CHORTI	ashes	tan
3501	ITZAJ	ashes	taʔan
3502	MOPAN	ashes	taʔan
3503	MAYA_YUCATAN	ashes	taʔan
3504	LACANDON	ashes	tan
3505	HUASTEC	burn	tʼaʔil
3506	TOJOLABAL	burn	t͡sika
3507	CHUJ	burn	t͡sʼaʔi
3508	MOCHO	burn	t͡sʼaʔ
3509	JACALTEC	burn	t͡sʼaj
3510	QANJOBAL_SANTA_EULALIA	burn	t͡ʃaw
3511	ACATECO_SAN_MIGUEL_ACATAN	burn	cʼa
3512	IXIL_CHAJUL	burn	ojbʼ
3513	AGUACATEC	burn	na_t͡san
3514	TECO_TECTITAN	burn	tilun
3515	MAM_NORTHERN	burn	kʼant
3516	SIPAKAPENSE	burn	kʼat
3517	SACAPULTECO_SACAPULAS_CENTRO	burn	kʼat
3518	CENTRAL_QUICHE	burn	kʼat
3519	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	burn	kʼat
3520	TZUTUJIL_SAN_JUAN_LA_LAGUNA	burn	kʼat
3521	POQOMCHI_WESTERN	burn	kʼat
3522	POCOMAM_EASTERN	burn	qop
3523	USPANTEKO	burn	kʼat
3524	EASTERN_KEKCHI_CAHABON	burn	let͡ʃ
3525	ZINACANTAN_TZOTZIL	burn	t͡ʃikʼ
3526	TZELTAL_BACHAJON	burn	t͡ʃikʼ
3527	CHOL_TUMBALA	burn	pul
3528	CHONTAL_TABASCO	burn	puleʔ
3529	CHORTI	burn	pur
3530	ITZAJ	burn	t͡ʃuh
3531	MOPAN	burn	tab
3532	MAYA_YUCATAN	burn	tokah
3533	LACANDON	burn	t͡ʃuh
3534	HUASTEC	road	bel
3535	CHICOMUCELTEC	road	wel
3536	TOJOLABAL	road	bʼex
3537	CHUJ	road	be
3538	MOCHO	road	beh
3539	JACALTEC	road	be
3540	QANJOBAL_SANTA_EULALIA	road	bʼe
3541	ACATECO_SAN_MIGUEL_ACATAN	road	bʼe
3542	IXIL_CHAJUL	road	bʼej
3543	AGUACATEC	road	qʼab_beʔ
3544	TECO_TECTITAN	road	bʼej
3545	MAM_NORTHERN	road	tqʼabbe
3546	SIPAKAPENSE	road	bʼej
3547	SACAPULTECO_SACAPULAS_CENTRO	road	bʼej
3548	CENTRAL_QUICHE	road	alax_bʼe
3549	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	road	bʼej
3550	TZUTUJIL_SAN_JUAN_LA_LAGUNA	road	bʼej
3551	POQOMCHI_WESTERN	road	bʼe
3552	POCOMAM_EASTERN	road	wʼieh
3553	USPANTEKO	road	bʼe
3554	EASTERN_KEKCHI_CAHABON	road	bʼe
3555	ZINACANTAN_TZOTZIL	road	be
3556	CHOL_TUMBALA	road	alə_bih
3557	CHONTAL_TABASCO	road	bih
3558	CHORTI	road	bir
3559	ITZAJ	road	beh
3560	MOPAN	road	bex
3561	MAYA_YUCATAN	road	bʼe
3562	LACANDON	road	beh
3563	TOJOLABAL	mountain	wit͡s
3564	CHUJ	mountain	wit͡s
3565	MOCHO	mountain	wit͡s
3566	JACALTEC	mountain	wit͡s
3567	QANJOBAL_SANTA_EULALIA	mountain	wit͡s
3568	IXIL_CHAJUL	mountain	wit͡s
3569	AGUACATEC	mountain	wut͡s
3570	TECO_TECTITAN	mountain	tʷiʔ_wit͡s
3571	MAM_NORTHERN	mountain	wit͡s
3572	SIPAKAPENSE	mountain	xjibʼ
3573	SACAPULTECO_SACAPULAS_CENTRO	mountain	xajubʼ
3574	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	mountain	xujuʔ
3575	TZUTUJIL_SAN_JUAN_LA_LAGUNA	mountain	xujuʔ
3576	POQOMCHI_WESTERN	mountain	juqʼ
3577	POCOMAM_EASTERN	mountain	juqʼ
3578	USPANTEKO	mountain	wit͡s
3579	ZINACANTAN_TZOTZIL	mountain	vit͡s
3580	TZELTAL_BACHAJON	mountain	wit͡s
3581	CHOL_TUMBALA	mountain	wit͡s
3582	CHORTI	mountain	wit͡sir
3583	ITZAJ	mountain	wit͡s
3584	MOPAN	mountain	wit͡s
3585	MAYA_YUCATAN	mountain	wit͡s
3586	LACANDON	mountain	wit͡s
3587	HUASTEC	red	t͡ʃak
3588	CHICOMUCELTEC	red	t͡ʃak
3589	TOJOLABAL	red	t͡ʃak
3590	CHUJ	red	t͡ʃak
3591	MOCHO	red	kaq
3592	JACALTEC	red	kax
3593	QANJOBAL_SANTA_EULALIA	red	kaq
3594	ACATECO_SAN_MIGUEL_ACATAN	red	kax
3595	IXIL_CHAJUL	red	kaq
3596	AGUACATEC	red	kʲəq
3597	TECO_TECTITAN	red	kʲaq
3598	MAM_NORTHERN	red	kʲaq
3599	SIPAKAPENSE	red	kʲaq
3600	SACAPULTECO_SACAPULAS_CENTRO	red	kʲaq
3601	CENTRAL_QUICHE	red	kiəq
3602	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	red	kʲaq
3603	TZUTUJIL_SAN_JUAN_LA_LAGUNA	red	kaq
3604	POQOMCHI_WESTERN	red	kaq
3605	POCOMAM_EASTERN	red	kaq
3606	USPANTEKO	red	keq
3607	EASTERN_KEKCHI_CAHABON	red	kaq
3608	ZINACANTAN_TZOTZIL	red	t͡ʃak
3609	TZELTAL_BACHAJON	red	t͡sax
3610	CHOL_TUMBALA	red	t͡ʃət͡ʃək
3611	CHONTAL_TABASCO	red	t͡ʃək
3612	CHORTI	red	t͡ʃakt͡ʃakop
3613	ITZAJ	red	t͡ʃək
3614	MOPAN	red	t͡ʃək
3615	MAYA_YUCATAN	red	t͡ʃak
3616	LACANDON	red	t͡ʃək
3617	HUASTEC	green	jaʃ
3618	CHICOMUCELTEC	green	jaʃ
3619	TOJOLABAL	green	jaʔaʃ
3620	CHUJ	green	jaʃ
3621	MOCHO	green	t͡ʃeʃ
3622	JACALTEC	green	jaʃ
3623	QANJOBAL_SANTA_EULALIA	green	jaʃ
3624	ACATECO_SAN_MIGUEL_ACATAN	green	jaʃ
3625	IXIL_CHAJUL	green	t͡ʃaʃ
3626	AGUACATEC	green	t͡ʃaʃ
3627	TECO_TECTITAN	green	caʃ
3628	MAM_NORTHERN	green	t͡ʃaʃ
3629	SIPAKAPENSE	green	raʃ
3630	SACAPULTECO_SACAPULAS_CENTRO	green	raʃ
3631	CENTRAL_QUICHE	green	rəʃ
3632	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	green	raʃ
3633	TZUTUJIL_SAN_JUAN_LA_LAGUNA	green	reʃ
3634	POQOMCHI_WESTERN	green	reʃ
3635	POCOMAM_EASTERN	green	raʃ
3636	USPANTEKO	green	raʃ
3637	EASTERN_KEKCHI_CAHABON	green	raʃ
3638	ZINACANTAN_TZOTZIL	green	joʃ
3639	TZELTAL_BACHAJON	green	xaʃ
3640	CHOL_TUMBALA	green	jəhjəʃ
3641	CHONTAL_TABASCO	green	jəʃ
3642	CHORTI	green	jaʃaʃ
3643	ITZAJ	green	jaʔaʃ
3644	MOPAN	green	jaʔax
3645	MAYA_YUCATAN	green	jaʔaʃ
3646	LACANDON	green	jaʃ
3647	HUASTEC	yellow	manuʔ
3648	CHICOMUCELTEC	yellow	kʼan
3649	TOJOLABAL	yellow	kʼan
3650	CHUJ	yellow	kʼan
3651	MOCHO	yellow	qʼan
3652	JACALTEC	yellow	qʼan
3653	QANJOBAL_SANTA_EULALIA	yellow	qʼan
3654	ACATECO_SAN_MIGUEL_ACATAN	yellow	qʼan
3655	IXIL_CHAJUL	yellow	qʼan
3656	AGUACATEC	yellow	qʼan
3657	TECO_TECTITAN	yellow	qʼan
3658	MAM_NORTHERN	yellow	ʃqʼan
3659	SIPAKAPENSE	yellow	qʼen
3660	SACAPULTECO_SACAPULAS_CENTRO	yellow	qʼan
3661	CENTRAL_QUICHE	yellow	qʼən
3662	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	yellow	qʼan
3663	TZUTUJIL_SAN_JUAN_LA_LAGUNA	yellow	qʼen
3664	POQOMCHI_WESTERN	yellow	qʼan
3665	POCOMAM_EASTERN	yellow	qʼan
3666	USPANTEKO	yellow	qʼan
3667	EASTERN_KEKCHI_CAHABON	yellow	qʼan
3668	ZINACANTAN_TZOTZIL	yellow	kon
3669	TZELTAL_BACHAJON	yellow	kʼan
3670	CHOL_TUMBALA	yellow	kʼənkʼən
3671	CHONTAL_TABASCO	yellow	kʼən
3672	CHORTI	yellow	kʼan
3673	ITZAJ	yellow	kʼən
3674	MOPAN	yellow	kʼən
3675	MAYA_YUCATAN	yellow	kʼankʼan
3676	LACANDON	yellow	kʼən
3677	HUASTEC	white	θak
3678	CHICOMUCELTEC	white	sak
3679	TOJOLABAL	white	sak
3680	CHUJ	white	saq
3681	MOCHO	white	saq
3682	JACALTEC	white	sax
3683	QANJOBAL_SANTA_EULALIA	white	saq
3684	ACATECO_SAN_MIGUEL_ACATAN	white	sax
3685	IXIL_CHAJUL	white	saq
3686	AGUACATEC	white	saq
3687	TECO_TECTITAN	white	saq
3688	MAM_NORTHERN	white	saq
3689	SIPAKAPENSE	white	saq
3690	SACAPULTECO_SACAPULAS_CENTRO	white	saq
3691	CENTRAL_QUICHE	white	saq
3692	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	white	saq
3693	TZUTUJIL_SAN_JUAN_LA_LAGUNA	white	saq
3694	POQOMCHI_WESTERN	white	saq
3695	POCOMAM_EASTERN	white	saq
3696	USPANTEKO	white	saq
3697	EASTERN_KEKCHI_CAHABON	white	saq
3698	ZINACANTAN_TZOTZIL	white	sak
3699	TZELTAL_BACHAJON	white	sak
3700	CHOL_TUMBALA	white	səsək
3701	CHONTAL_TABASCO	white	sək
3702	CHORTI	white	saksak
3703	ITZAJ	white	sək
3704	MOPAN	white	sək
3705	MAYA_YUCATAN	white	sak
3706	LACANDON	white	sək
3707	HUASTEC	black	tʼunuʔ
3708	CHICOMUCELTEC	black	ekinik
3709	TOJOLABAL	black	kʼikʼ
3710	CHUJ	black	kʼikʼ
3711	MOCHO	black	qʼeq
3712	JACALTEC	black	kʼex
3713	QANJOBAL_SANTA_EULALIA	black	qʼeq
3714	ACATECO_SAN_MIGUEL_ACATAN	black	qʼex
3715	IXIL_CHAJUL	black	qʼeq
3716	AGUACATEC	black	qʼeq
3717	TECO_TECTITAN	black	qʼeq
3718	MAM_NORTHERN	black	qʼaq_uʔx
3719	SIPAKAPENSE	black	qʼeq
3720	SACAPULTECO_SACAPULAS_CENTRO	black	qʼaq
3721	CENTRAL_QUICHE	black	qʼek
3722	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	black	ʃaq
3723	TZUTUJIL_SAN_JUAN_LA_LAGUNA	black	qʼeq
3724	POQOMCHI_WESTERN	black	qʼeq
3725	POCOMAM_EASTERN	black	qʼeqʼ
3726	USPANTEKO	black	qʼeq
3727	EASTERN_KEKCHI_CAHABON	black	eq
3728	ZINACANTAN_TZOTZIL	black	ikʼ
3729	TZELTAL_BACHAJON	black	ikʼ
3730	CHOL_TUMBALA	black	iʔikʼ
3731	CHONTAL_TABASCO	black	ikʼ
3732	ITZAJ	black	ekʼ
3733	MOPAN	black	boʃ
3734	MAYA_YUCATAN	black	bʼoʃ
3735	LACANDON	black	woʔ
3736	HUASTEC	night	akal
3737	CHICOMUCELTEC	night	akal
3738	TOJOLABAL	night	aʔkʷal
3739	CHUJ	night	akʼwal
3740	MOCHO	night	aqʼbʼal
3741	JACALTEC	night	aqʼbalil
3742	QANJOBAL_SANTA_EULALIA	night	aqʼbʼalil
3743	ACATECO_SAN_MIGUEL_ACATAN	night	abʼal
3744	IXIL_CHAJUL	night	aqʼbʼal
3745	AGUACATEC	night	laqʼbal
3746	TECO_TECTITAN	night	aqʼbʼil
3747	MAM_NORTHERN	night	aqʼbalil
3748	SIPAKAPENSE	night	aqʼabʼ
3749	SACAPULTECO_SACAPULAS_CENTRO	night	aqʼabʼ
3750	CENTRAL_QUICHE	night	t͡ʃaqʼəbʼ
3751	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	night	aqʼaʔ
3752	TZUTUJIL_SAN_JUAN_LA_LAGUNA	night	aqʼaʔ
3753	POQOMCHI_WESTERN	night	aqʼabʼ
3754	POCOMAM_EASTERN	night	aqʼemʔ
3755	USPANTEKO	night	laqʼabʼ
3756	EASTERN_KEKCHI_CAHABON	night	qʼoxin
3757	ZINACANTAN_TZOTZIL	night	akʼubal
3758	TZELTAL_BACHAJON	night	akʼabal
3759	CHOL_TUMBALA	night	akəlel
3760	CHONTAL_TABASCO	night	akʼəb
3761	CHORTI	night	akbare
3762	ITZAJ	night	akʼab
3763	MOPAN	night	xunbel_akʼəʔ
3764	MAYA_YUCATAN	night	akʼabʼ
3765	LACANDON	night	akʼbir
3766	HUASTEC	warm	kʼakʼ
3767	CHICOMUCELTEC	warm	kʼakʼ
3768	TOJOLABAL	warm	kʼakʼ
3769	CHUJ	warm	kʼakʼl
3770	MOCHO	warm	t͡sʼaʔik
3771	JACALTEC	warm	qʼaʃ
3772	QANJOBAL_SANTA_EULALIA	warm	kaq
3773	ACATECO_SAN_MIGUEL_ACATAN	warm	kax
3774	IXIL_CHAJUL	warm	t͡sʼaʔ
3775	AGUACATEC	warm	t͡salaʔ
3776	TECO_TECTITAN	warm	kʲaq
3777	MAM_NORTHERN	warm	kʲqaʔ
3778	SIPAKAPENSE	warm	ktʼan
3779	SACAPULTECO_SACAPULAS_CENTRO	warm	katʼan
3780	CENTRAL_QUICHE	warm	kʼatən
3781	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	warm	kʼatan
3782	TZUTUJIL_SAN_JUAN_LA_LAGUNA	warm	kʼatan
3783	POQOMCHI_WESTERN	warm	t͡sʼaʔ
3784	POCOMAM_EASTERN	warm	t͡ʃʼaʔ
3785	USPANTEKO	warm	miqʼin
3786	EASTERN_KEKCHI_CAHABON	warm	teq
3787	ZINACANTAN_TZOTZIL	warm	kʼokʼ
3788	TZELTAL_BACHAJON	warm	kʼiʃin
3789	CHOL_TUMBALA	warm	tikəw
3790	CHONTAL_TABASCO	warm	tikəw
3791	CHORTI	warm	inkʼin
3792	ITZAJ	warm	t͡ʃokoh
3793	MOPAN	warm	t͡ʃəkəx
3794	MAYA_YUCATAN	warm	t͡ʃoko
3795	HUASTEC	cold	t͡sʼajil
3796	CHICOMUCELTEC	cold	t͡ʃʼajil
3797	TOJOLABAL	cold	t͡ʃeʔe
3798	CHUJ	cold	sik
3799	MOCHO	cold	sik
3800	JACALTEC	cold	t͡ʃew
3801	QANJOBAL_SANTA_EULALIA	cold	sik
3802	ACATECO_SAN_MIGUEL_ACATAN	cold	sik
3803	IXIL_CHAJUL	cold	t͡ʃew
3804	AGUACATEC	cold	t͡ʃew
3805	TECO_TECTITAN	cold	t͡ʃew
3806	MAM_NORTHERN	cold	t͡ʃew
3807	SIPAKAPENSE	cold	tew
3808	SACAPULTECO_SACAPULAS_CENTRO	cold	tew
3809	CENTRAL_QUICHE	cold	tew
3810	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	cold	tew
3811	TZUTUJIL_SAN_JUAN_LA_LAGUNA	cold	tew
3812	POQOMCHI_WESTERN	cold	kʼuʃik
3813	POCOMAM_EASTERN	cold	qʼatik
3814	USPANTEKO	cold	tew
3815	EASTERN_KEKCHI_CAHABON	cold	keh
3816	ZINACANTAN_TZOTZIL	cold	sik
3817	TZELTAL_BACHAJON	cold	sik
3818	CHOL_TUMBALA	cold	t͡səɲal
3819	CHONTAL_TABASCO	cold	sis
3820	CHORTI	cold	insis
3821	ITZAJ	cold	keʔel
3822	MOPAN	cold	sis
3823	MAYA_YUCATAN	cold	keʔel
3824	LACANDON	cold	sis
3825	HUASTEC	full	tʼut͡ʃat
3826	CHICOMUCELTEC	full	tʼutenik
3827	TOJOLABAL	full	bʼutʼ
3828	CHUJ	full	butxi
3829	MOCHO	full	noh
3830	JACALTEC	full	nohnax
3831	QANJOBAL_SANTA_EULALIA	full	noʃnaq
3832	ACATECO_SAN_MIGUEL_ACATAN	full	nonax
3833	IXIL_CHAJUL	full	nonaq
3834	AGUACATEC	full	nox
3835	TECO_TECTITAN	full	nonaq
3836	MAM_NORTHERN	full	noxn
3837	SIPAKAPENSE	full	nonaq
3838	SACAPULTECO_SACAPULAS_CENTRO	full	naxanaq
3839	CENTRAL_QUICHE	full	noxinaq
